timestamp_iso,filename,result_type,raw_score,threshold,file_path,file_sha256,file_size_bytes,decoded_width,decoded_height,backend_used,backend_note
2026-07-12T13:55:57.623030Z,gA_388.jpg,fraudulent,0.252034,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_388.jpg,7cd4cfef4871ff7bd10567ce08ecefc7648d538b92c9b71c1fc773435608f442,52008,720,1530,native-opencv,ok
2026-07-12T13:55:58.307664Z,gA_389.jpg,genuine,0.095143,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_389.jpg,62801c102f9912015196b953ba4e5fcd2011279aeb13ef3e8a09125336db7443,54409,720,1530,native-opencv,ok
2026-07-12T13:55:58.905136Z,gA_390.jpg,genuine,0.039391,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_390.jpg,4f8d1f35c2c881ac218a1c6b30a60f1f3c9f60bf32b4d823fa652ce0105edbce,52668,720,1530,native-opencv,ok
2026-07-12T13:55:59.447394Z,gA_391.jpg,genuine,0.037668,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_391.jpg,9c019b20327ecb9d59783de75b91170e7f48b3934f6543a31abf1fd77e6590b0,50779,720,1502,native-opencv,ok
2026-07-12T13:55:59.958155Z,gA_392.jpg,genuine,0.026023,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_392.jpg,7b7395fd6d2b4bbdb723ce3d134ab22652d4b2852d8b06433dc094670c2ecb9e,50333,720,1502,native-opencv,ok
2026-07-12T13:56:00.461313Z,gA_393.jpg,genuine,0.024456,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_393.jpg,a56d88b05d7e121254159355c1d37f9b2e1088c827aa2977561dc999be613f3f,50481,720,1502,native-opencv,ok
2026-07-12T13:56:00.957875Z,gA_394.jpg,genuine,0.051358,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_394.jpg,4de9cda96f78f2e402d9f4b49329c69886a9056d82b4ba036e121c6fcb6f2df5,52078,720,1530,native-opencv,ok
2026-07-12T13:56:01.467523Z,gA_395.jpg,genuine,0.024247,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_395.jpg,daa3bf6540edf8c2b0503994f3d8e6b086a8fc0b4b1fc8ae6d3308e1b03452eb,50191,720,1502,native-opencv,ok
2026-07-12T13:56:01.972434Z,gA_396.jpg,genuine,0.015035,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_396.jpg,e44b8e9547250163241afc90866fbaa68050f1acfe90ec76bcc13744aa825166,49943,720,1502,native-opencv,ok
2026-07-12T13:56:02.459880Z,gA_397.jpg,genuine,0.086124,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_397.jpg,ce19bc1f8b577d8af4fb88cda537fbbe877fb6784941f86ce0eb25f968bfc003,52220,720,1530,native-opencv,ok
2026-07-12T13:56:03.000675Z,gA_398.jfif,genuine,0.000271,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_398.jfif,d9974fe1adb94756b29ce3c07f3934f1cea0402ea586313d190e882452778cf8,46741,720,1649,native-opencv,ok
2026-07-12T13:56:03.479883Z,gA_399.jfif,genuine,0.022319,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_399.jfif,b1c892d536550b0807f52a5b492608cc360eb2ffbffe217e8588312c5ccdbc40,33788,720,1530,native-opencv,ok
2026-07-12T13:56:04.008894Z,gA_400.jfif,genuine,0.000153,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_400.jfif,e0a9c58cabf0f6b475a2c441d7ef70ee62bccb807a1a76f3648db0074857d99e,36214,720,1649,native-opencv,ok
2026-07-12T13:56:04.548633Z,gI_249.jpg,genuine,0.009720,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_249.jpg,4bad4c0f7389a77a39e5f37b1aef5b42b0ccb312f5ec442b1f1558272db4cd5d,78429,828,1792,native-opencv,ok
2026-07-12T13:56:05.277632Z,gI_285.JPEG,genuine,0.018742,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_285.JPEG,084a1b2a391c7c5ff555811874c8b95568e17e71ad8a0039bf3fe5d850ed22f7,68872,945,2048,native-opencv,ok
2026-07-12T13:56:05.899416Z,gI_288.JPEG,genuine,0.021056,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_288.JPEG,cc2b89aa5bb368ed99c22ab9b660196791e48c3645c405cf8d5d8087b014aefb,64099,945,2048,native-opencv,ok
2026-07-12T13:56:06.638424Z,gI_289.JPEG,genuine,0.007088,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_289.JPEG,d91397f0afb32f960b7fadf1343aab016dc8181dc178bfc030cb98226f7b7ae6,68235,1054,2046,native-opencv,ok
2026-07-12T13:56:07.234888Z,gI_290.jpg,genuine,0.019075,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_290.jpg,dc9246aa3e4ae120179e0c19fed1873da9b324b74a0123491b73db9aab946d2f,77162,828,1792,native-opencv,ok
2026-07-12T13:56:07.951898Z,gI_291.JPEG,genuine,0.077736,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_291.JPEG,8e8bb45f7434ed9da18b970b4f5d090d1ed71d949884f20ac6c13f288cbfe864,77411,945,2048,native-opencv,ok
2026-07-12T13:56:08.649544Z,gI_292.jpg,genuine,0.011585,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_292.jpg,48da0ceea7059433cee37f2dc51c828c6105a94a231407da806065402e4fad89,78394,828,1792,native-opencv,ok
2026-07-12T13:56:09.186408Z,gI_293.JPEG,genuine,0.020216,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_293.JPEG,464b0522332519e04ab8d0ece3002f5f3fabbd3f98f554aa85af83ee6c6c498f,44983,828,1608,native-opencv,ok
2026-07-12T13:56:09.742238Z,gI_294.jpg,genuine,0.026832,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_294.jpg,8f6b19580b43e31d015b5a744fbe9362834e84f3afceab5cf0b295946a2bf7f7,79622,828,1792,native-opencv,ok
2026-07-12T13:56:10.572850Z,gI_295.JPEG,genuine,0.013604,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_295.JPEG,34994da62540b0d4241449841959a470f7d65724820dbd13c3ef45fbc6c1f0c1,102940,1290,2796,native-opencv,ok
2026-07-12T13:56:11.443736Z,gI_296.JPEG,genuine,0.005900,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_296.JPEG,ba716892d35448032db488269f39d0ca1942694e3245a92148e1934ae8374f24,66073,1054,2046,native-opencv,ok
2026-07-12T13:56:12.147112Z,gI_297.jpg,genuine,0.011315,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_297.jpg,030f542100c1c607af16a6fca254a9291a9673f0562968fb81d01185c23d079e,78416,828,1792,native-opencv,ok
2026-07-12T13:56:12.708176Z,gI_298.jpg,genuine,0.011375,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_298.jpg,3c47513c9fa20f54ce16610c568ed4ff05040c4e6e2fc7512795c05f31b75187,71338,828,1792,native-opencv,ok
2026-07-12T13:56:13.310355Z,gI_300.jpg,genuine,0.018356,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_300.jpg,3d2a65ea19aadbe6db893a4ca7e63e07ed370f7cb25356e9501102cbdab8e383,79057,828,1792,native-opencv,ok
2026-07-12T13:56:14.027464Z,gI_301.JPEG,genuine,0.008078,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_301.JPEG,98b6a827a885e21a56bf18c92056fd2f76adabb3087854e8b0ae0e1159c10a4a,65661,945,2048,native-opencv,ok
2026-07-12T13:56:14.746495Z,gI_302.JPEG,genuine,0.002601,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_302.JPEG,97c40d5ac60e4159742c5bdba35cf9e7d373a1a31f08993a0cb854ff7e50424a,74249,1055,2048,native-opencv,ok
2026-07-12T13:56:15.363449Z,gI_303.JPEG,genuine,0.009653,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_303.JPEG,00420736f0687b2db05bab82f88d16a049fdad8072d97fd1ca1189e88205b974,43312,828,1608,native-opencv,ok
2026-07-12T13:56:15.999952Z,gI_304.JPEG,genuine,0.015839,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_304.JPEG,51ce1eaf2d12f45fe7fb8ce1642c2c09e64c2ec530a95a1465a5f749a58bde78,51771,828,1792,native-opencv,ok
2026-07-12T13:56:16.698378Z,gI_305.JPEG,genuine,0.014735,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_305.JPEG,b4121113fefb6028a525bf6c119382196a4d19f4edbf27ed2994c70738c0443c,81957,945,2048,native-opencv,ok
2026-07-12T13:56:17.311797Z,gI_306.JPEG,genuine,0.021211,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_306.JPEG,1db188aab21d9fcf6a5511cbb76584863f0c5791f3e6238329a640f919bd11bb,40818,828,1608,native-opencv,ok
2026-07-12T13:56:17.999283Z,gI_307.JPEG,genuine,0.009773,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_307.JPEG,9db6bd048fe211fce77443046263ec8f00976cf0582c574b0bf8f221ad835204,67700,945,2048,native-opencv,ok
2026-07-12T13:56:18.912369Z,gI_308.JPEG,genuine,0.008882,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_308.JPEG,cd6e8853cce9f71e5a6b709af4faff096cfb10a519ea106e1f8b0cda71b21024,108596,1290,2796,native-opencv,ok
2026-07-12T13:56:19.581876Z,gI_310.JPEG,genuine,0.007460,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_310.JPEG,69a8a59f60a49a5144c39134a692ac0c524a7b724896a2b5f744f94f222bf009,54834,828,1792,native-opencv,ok
2026-07-12T13:56:20.378741Z,gI_311.JPEG,genuine,0.028800,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_311.JPEG,4c2fe819fc51688000568d99e63e78c2934d6d72ec2ba13c6f6101164f0d3057,58136,945,2048,native-opencv,ok
2026-07-12T13:56:21.144411Z,gI_312.JPEG,genuine,0.010753,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_312.JPEG,bea5327476d51017176581f32608323611a4708feb7fbf55794754d58dfd41f2,67113,1054,2046,native-opencv,ok
2026-07-12T13:56:21.826655Z,gI_313.JPEG,genuine,0.015427,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_313.JPEG,94b842fec08f35e6b99d5bdb07f206b161ede7d4e793ce5e18c789e3a5947bbd,66094,1054,2046,native-opencv,ok
2026-07-12T13:56:22.440893Z,gI_314.JPEG,genuine,0.001154,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_314.JPEG,d49fa6ebb09745e8d3dfc723a82375712d3d25ceb467d599449edf0c7fa52110,69576,1054,2046,native-opencv,ok
2026-07-12T13:56:23.188074Z,gI_315.JPEG,genuine,0.003545,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_315.JPEG,da3fc9dc38625186db44f9e21b9ef184c60bbeea40a7b6be46e1964261f3b442,71099,1054,2048,native-opencv,ok
2026-07-12T13:56:23.800652Z,gI_316.JPEG,genuine,0.015459,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_316.JPEG,fc6a225b3b2b494a7e21942c2de80b8c4babc23dcc1bdd3ebd9eb53be666dc2a,56177,1049,2048,native-opencv,ok
2026-07-12T13:56:24.382838Z,gI_318.JPEG,genuine,0.002240,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_318.JPEG,e0dcbda836c2b361de4c08ad81067f92a6ea2ee08418371568aed4b36b0d9e55,43364,828,1608,native-opencv,ok
2026-07-12T13:56:24.948837Z,gI_319.JPEG,genuine,0.029528,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_319.JPEG,16ceb07601daa0157eb60bb97ade937a017925a9ad3c78adf87faa9dcc3c52b1,52294,828,1792,native-opencv,ok
2026-07-12T13:56:25.707513Z,gI_320.JPEG,genuine,0.010852,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_320.JPEG,1ce9bb4ca983db37c29dfd7aec6d9479c0b363e53cb64e83dd6f48ae5339392f,66545,945,2048,native-opencv,ok
2026-07-12T13:56:26.597017Z,gI_321.JPEG,genuine,0.010347,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_321.JPEG,a57b04d5bb6dc62f361a6789c446380085928194f81cfdff370d0cbd6d145f7d,102342,1290,2796,native-opencv,ok
2026-07-12T13:56:27.283518Z,gI_322.JPEG,genuine,0.005863,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_322.JPEG,feefb30c7492ccffc8346611cee4224dbb9b475f031a29677fda31e99a08965d,69260,1055,2048,native-opencv,ok
2026-07-12T13:56:28.140962Z,gI_323.JPEG,genuine,0.012135,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_323.JPEG,a52af9a486f87c614d5875fe11e82741653dfe161bb79cbae2fe15c7bf61dd01,103588,1290,2796,native-opencv,ok
2026-07-12T13:56:28.704841Z,gI_324.JPEG,genuine,0.003999,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_324.JPEG,b5f9c2d61b74659d6a6831d68cec73421676e0ff2b750b12e8024e4716ae0a7e,43829,828,1608,native-opencv,ok
2026-07-12T13:56:29.282777Z,gI_325.JPEG,genuine,0.015534,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_325.JPEG,4393171ff5f3935dde62223e64a45b56304fde343086422866c064c6d7cbe3ee,53674,828,1792,native-opencv,ok
2026-07-12T13:56:30.162577Z,gI_326.JPEG,genuine,0.009040,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_326.JPEG,5be5a4dbc4b1f0142c8917227d394e59e38f2df7bec2a91fede4a4049c4129bf,100523,1290,2796,native-opencv,ok